artist,title,start_date,end_date,low_estimate,high_estimate,price,auction_site,year,artwork_type,edition,height_cm,width_cm,currency,low_estimate_USD,high_estimate_USD,price_USD
Pablo Picasso,Lysistrata,2018-06-06T23:00:00,2018-06-07T01:00:00,15000.0,20000.0,32500.0,Phillips,1934.0,etching,1500.0,21.9,14.9,£,20132.34,26843.12,43620.06
Pablo Picasso,"Minotaure aveugle guidé par Marie-Thérèse au pigeon dans une nuit étoilée (Blind Minotaur Guided Through a Starry Night by Marie-Thérèse with a Dove), pl. 97, from La Suite Vollard",2018-06-06T23:00:00,2018-06-07T01:00:00,60000.0,80000.0,75000.0,Phillips,1934.0,aquatint,260.0,24.5,34.5,£,80529.35,107372.47,100661.69
Pablo Picasso,Vallauris Exposition,2018-06-06T23:00:00,2018-06-07T01:00:00,3000.0,5000.0,5000.0,Phillips,1960.0,Linocut,,63.8,52.7,£,4026.47,6710.78,6710.78
Pablo Picasso,Vallauris Exposition,2018-06-06T23:00:00,2018-06-07T01:00:00,3000.0,5000.0,5000.0,Phillips,1960.0,Linocut,,63.8,52.7,£,4026.47,6710.78,6710.78
Pablo Picasso,Pique (Bullfight),2018-04-24T04:00:00,2018-04-24T06:00:00,40000.0,60000.0,52500.0,Phillips,1959.0,Linocut,,53.0,63.8,$,40000.0,60000.0,52500.0
Pablo Picasso,Femme regardant par la fenêtre (Woman Looking out the Window),2018-04-24T04:00:00,2018-04-24T06:00:00,18000.0,25000.0,20000.0,Phillips,1960.0,Linocut,50.0,53.3,63.8,$,18000.0,25000.0,20000.0
Pablo Picasso,Femme regardant par la fenêtre (Woman Looking out the Window),2018-04-24T04:00:00,2018-04-24T06:00:00,18000.0,25000.0,20000.0,Phillips,1960.0,Linocut,50.0,53.3,63.8,$,18000.0,25000.0,20000.0
Pablo Picasso,Peintre et son modèle (Painter and his Model),2018-04-24T04:00:00,2018-04-24T06:00:00,3000.0,5000.0,6250.0,Phillips,1965.0,Aquatint,,21.9,32.1,$,3000.0,5000.0,6250.0
Pablo Picasso,"Sculpteur, modèle accroupi et tête sculptée (Sculptor, Sitting Model and Carved Head), plate 39, from La Suite Vollard",2018-04-24T04:00:00,2018-04-24T06:00:00,7000.0,10000.0,13750.0,Phillips,1933.0,Etching,260.0,26.4,19.4,$,7000.0,10000.0,13750.0
Pablo Picasso,"Visiteur au nez bourbonien chez la Célestine (Visitor with a Bourbon Nose at Célestine's), plate 151 from 347 Series",2018-04-24T04:00:00,2018-04-24T06:00:00,2000.0,4000.0,5000.0,Phillips,1968.0,Aquatint,,6.0,8.6,$,2000.0,4000.0,5000.0
Pablo Picasso,Jacqueline lisant (Jacqueline Reading),2018-04-24T04:00:00,2018-04-24T06:00:00,60000.0,80000.0,87500.0,Phillips,1962.0,Linocut,,63.8,52.7,$,60000.0,80000.0,87500.0
Pablo Picasso,Jacqueline lisant (Jacqueline Reading),2018-04-24T04:00:00,2018-04-24T06:00:00,60000.0,80000.0,87500.0,Phillips,1962.0,Linocut,,63.8,52.7,$,60000.0,80000.0,87500.0
Pablo Picasso,Sable mouvant (Quicksand),2018-04-24T04:00:00,2018-04-24T06:00:00,30000.0,50000.0,60000.0,Phillips,1966.0,etching,255.0,38.4,27.6,$,30000.0,50000.0,60000.0
Pablo Picasso,Grand nu de femme (Large Nude Woman),2018-01-25T00:00:00,2018-01-25T02:00:00,30000.0,50000.0,43750.0,Phillips,1962.0,Linocut,,63.8,52.7,£,42662.72,71104.53,62216.47
Pablo Picasso,Grand nu de femme (Large Nude Woman),2018-01-25T00:00:00,2018-01-25T02:00:00,30000.0,50000.0,43750.0,Phillips,1962.0,Linocut,,63.8,52.7,£,42662.72,71104.53,62216.47
Pablo Picasso,Portrait de femme endormie. III,2017-11-16T05:00:00,2017-11-16T07:00:00,1000000.0,1500000.0,9315000.0,Phillips,1946.0,crayon,,48.9,65.4,$,1000000.0,1500000.0,9315000.0
Pablo Picasso,Portrait de femme endormie. III,2017-11-16T05:00:00,2017-11-16T07:00:00,1000000.0,1500000.0,9315000.0,Phillips,1946.0,crayon,,48.9,65.4,$,1000000.0,1500000.0,9315000.0
Pablo Picasso,La famille de Piero Crommelynck,2017-11-15T05:00:00,2017-11-15T07:00:00,120000.0,180000.0,150000.0,Phillips,1970.0,pencil,,50.5,32.7,$,120000.0,180000.0,150000.0
Pablo Picasso,Deux Nus,2017-11-16T05:00:00,2017-11-16T07:00:00,800000.0,1200000.0,1215000.0,Phillips,1920.0,gouache,,63.5,45.7,$,800000.0,1200000.0,1215000.0
Pablo Picasso,La famille de Piero Crommelynck,2017-11-15T05:00:00,2017-11-15T07:00:00,120000.0,180000.0,150000.0,Phillips,1970.0,pencil,,50.5,32.7,$,120000.0,180000.0,150000.0
Pablo Picasso,Portrait de femme endormie. III,2017-11-16T05:00:00,2017-11-16T07:00:00,1000000.0,1500000.0,9315000.0,Phillips,1946.0,crayon,,48.9,65.4,$,1000000.0,1500000.0,9315000.0
Pablo Picasso,La famille de Piero Crommelynck,2017-11-15T05:00:00,2017-11-15T07:00:00,120000.0,180000.0,150000.0,Phillips,1970.0,pencil,,50.5,32.7,$,120000.0,180000.0,150000.0
Pablo Picasso,Deux Nus,2017-11-16T05:00:00,2017-11-16T07:00:00,800000.0,1200000.0,1215000.0,Phillips,1920.0,gouache,,63.5,45.7,$,800000.0,1200000.0,1215000.0
Pablo Picasso,Buste modern style (Modern Style Bust),2017-10-17T04:00:00,2017-10-17T06:00:00,40000.0,60000.0,75000.0,Phillips,1949.0,Lithograph,,65.1,49.2,$,40000.0,60000.0,75000.0
Pablo Picasso,Tête de jeune femme (Head of a Young Woman),2017-10-17T04:00:00,2017-10-17T06:00:00,25000.0,35000.0,43750.0,Phillips,1947.0,Lithograph,,60.3,45.4,$,25000.0,35000.0,43750.0
Pablo Picasso,Tête de jeune fille (Head of a Young Girl),2017-10-17T04:00:00,2017-10-17T06:00:00,18000.0,24000.0,35000.0,Phillips,1949.0,Lithograph,,39.7,29.8,$,18000.0,24000.0,35000.0
Pablo Picasso,Tête de jeune fille (Head of a Young Girl),2017-10-17T04:00:00,2017-10-17T06:00:00,18000.0,24000.0,35000.0,Phillips,1949.0,Lithograph,,39.7,29.8,$,18000.0,24000.0,35000.0
Pablo Picasso,Sala Gaspar poster,2017-10-17T04:00:00,2017-10-17T06:00:00,700.0,1000.0,688.0,Phillips,1961.0,Lithograph,250.0,75.2,52.1,$,700.0,1000.0,688.0
Pablo Picasso,Sala Gaspar poster,2017-10-17T04:00:00,2017-10-17T06:00:00,700.0,1000.0,688.0,Phillips,1961.0,Lithograph,250.0,75.2,52.1,$,700.0,1000.0,688.0
Pablo Picasso,"Sculpteur et son modèle devant une fenêtre (Sculptor and his Model in Front of a Window), plate 59 from La suite Vollard",2017-10-17T04:00:00,2017-10-17T06:00:00,4000.0,6000.0,8125.0,Phillips,1933.0,Etching,260.0,19.7,27.0,$,4000.0,6000.0,8125.0
Pablo Picasso,Le modèle (The Model),2017-10-17T04:00:00,2017-10-17T06:00:00,3000.0,5000.0,6875.0,Phillips,1965.0,Etching,,38.4,27.6,$,3000.0,5000.0,6875.0
Pablo Picasso,"Deux modèles vêtus (Two Dressed Models), plate 42, from La suite Vollard",2017-04-18T04:00:00,2017-04-18T06:00:00,9000.0,12000.0,10000.0,Phillips,1933.0,Etching,260.0,26.7,19.4,$,9000.0,12000.0,10000.0
Pablo Picasso,"Faune dévoilant une femme (Faun Revealing a Woman), plate 27, from La Suite Vollard",2017-04-18T04:00:00,2017-04-18T06:00:00,40000.0,60000.0,47500.0,Phillips,1936.0,Etching,260.0,31.4,41.6,$,40000.0,60000.0,47500.0
Pablo Picasso,Etude pour le Photographe,2017-03-10T00:00:00,2017-03-10T02:00:00,18000.0,22000.0,27500.0,Phillips,1964.0,pencil,,11.0,27.5,£,21883.17,26746.1,33432.62
Pablo Picasso,"Autoportrait transposé et dédoublé rêvant au cirque, avec Jacqueline en acrobate à la boule (Self-Portrait Transposed and Split Dreaming in the Circus, with Jacqueline as Acrobat on the Ball), plate 9, from 347 Series",2017-04-18T04:00:00,2017-04-18T06:00:00,7000.0,10000.0,11875.0,Phillips,1968.0,Etching,,42.2,34.6,$,7000.0,10000.0,11875.0
Pablo Picasso,"Les Saltimbanques, from La suite des Saltimbanques",2017-04-18T04:00:00,2017-04-18T06:00:00,6000.0,8000.0,7500.0,Phillips,1905.0,Drypoint,250.0,28.9,33.0,$,6000.0,8000.0,7500.0
Pablo Picasso,Tête de femme (de profil) (Head of a Woman - in Profile),2017-04-18T04:00:00,2017-04-18T06:00:00,20000.0,30000.0,27500.0,Phillips,1959.0,Linocut,,63.8,53.0,$,20000.0,30000.0,27500.0
Pablo Picasso,Femme Endormie (Sleeping Woman),2017-01-19T00:00:00,2017-01-19T02:00:00,15000.0,20000.0,40000.0,Phillips,1962.0,Linocut,,27.0,34.8,£,18389.56,24519.42,49038.84
Pablo Picasso,Nature morte au verre sous la lampe (Still Life with Glass under the Lamp),2017-04-18T04:00:00,2017-04-18T06:00:00,200000.0,300000.0,250000.0,Phillips,1962.0,Linocut,,52.7,63.8,$,200000.0,300000.0,250000.0
Pablo Picasso,Tête de femme (de profil) (Head of a Woman - in Profile),2017-04-18T04:00:00,2017-04-18T06:00:00,20000.0,30000.0,27500.0,Phillips,1959.0,Linocut,,63.8,53.0,$,20000.0,30000.0,27500.0
Pablo Picasso,Tête de femme (de profil) (Head of a Woman - in Profile),2017-04-18T04:00:00,2017-04-18T06:00:00,20000.0,30000.0,27500.0,Phillips,1959.0,Linocut,,63.8,53.0,$,20000.0,30000.0,27500.0
Pablo Picasso,Femme Endormie (Sleeping Woman),2017-01-19T00:00:00,2017-01-19T02:00:00,15000.0,20000.0,40000.0,Phillips,1962.0,Linocut,,27.0,34.8,£,18389.56,24519.42,49038.84
Pablo Picasso,Femme Endormie (Sleeping Woman),2017-01-19T00:00:00,2017-01-19T02:00:00,15000.0,20000.0,40000.0,Phillips,1962.0,Linocut,,27.0,34.8,£,18389.56,24519.42,49038.84
Pablo Picasso,L'Atelier de Cannes (Cannes Studio) (cover for Ces peintres nos amis vol. II),2017-01-19T00:00:00,2017-01-19T02:00:00,1500.0,2000.0,2500.0,Phillips,1958.0,Lithograph,250.0,43.9,31.9,£,1838.96,2451.94,3064.93
Pablo Picasso,"Vieux Peintre, Modèle et Spectateur (Old Painter, Model and Spectator), pl. 68 from Séries 347",2017-01-19T00:00:00,2017-01-19T02:00:00,2000.0,2500.0,4750.0,Phillips,1968.0,Etching,,12.3,8.9,£,2451.94,3064.93,5823.36
Pablo Picasso,"Vieux Peintre, Modèle et Spectateur (Old Painter, Model and Spectator), pl. 68 from Séries 347",2017-01-19T00:00:00,2017-01-19T02:00:00,2000.0,2500.0,4750.0,Phillips,1968.0,Etching,,12.3,8.9,£,2451.94,3064.93,5823.36
Pablo Picasso,Etude pour le Photographe,2017-03-10T00:00:00,2017-03-10T02:00:00,18000.0,22000.0,27500.0,Phillips,1964.0,pencil,,11.0,27.5,£,21883.17,26746.1,33432.62
Pablo Picasso,Toros (Bulls),2016-10-26T04:00:00,2016-10-26T06:00:00,4000.0,6000.0,7500.0,Phillips,1957.0,Linocut,,64.1,53.3,$,4000.0,6000.0,7500.0
Pablo Picasso,Toros (Bulls),2016-10-26T04:00:00,2016-10-26T06:00:00,4000.0,6000.0,7500.0,Phillips,1957.0,Linocut,,64.1,53.3,$,4000.0,6000.0,7500.0
Pablo Picasso,"Vieux beau saluant très bas une pupille de la Célestine (Old Man Bowing to Celestine's Pupil), plate 113 from La série 347",2016-10-26T04:00:00,2016-10-26T06:00:00,2500.0,3500.0,3250.0,Phillips,1968.0,Aquatint,,6.4,11.7,$,2500.0,3500.0,3250.0
Pablo Picasso,"Femme nue assise devant un rideau (Nude Woman Sitting in Front of a Curtain), plate 4 from La suite Vollard",2016-10-26T04:00:00,2016-10-26T06:00:00,6000.0,8000.0,6875.0,Phillips,1931.0,Etching,50.0,31.1,22.2,$,6000.0,8000.0,6875.0
Pablo Picasso,"Femme nue assise devant un rideau (Nude Woman Sitting in Front of a Curtain), plate 4 from La suite Vollard",2016-10-26T04:00:00,2016-10-26T06:00:00,6000.0,8000.0,6875.0,Phillips,1931.0,Etching,50.0,31.1,22.2,$,6000.0,8000.0,6875.0
Pablo Picasso,"Minotaure aveugle guidé par Marie-Thérèse au pigeon dans une nuit étoilée (Blind Minotaur Guided Through a Starry Night by Marie-Thérèse with a Dove), plate 97, from La Suite Vollard",2016-06-08T23:00:00,2016-06-09T01:00:00,50000.0,70000.0,51250.0,Phillips,1934.0,aquatint,260.0,24.5,34.5,£,72592.12,101628.96,74406.92
Pablo Picasso,Peintre debout et modèle (Painter Standing and Model),2016-06-08T23:00:00,2016-06-09T01:00:00,3000.0,5000.0,2500.0,Phillips,1964.0,Etching,,32.0,46.7,£,4355.53,7259.21,3629.61
Pablo Picasso,Peintre debout et modèle (Painter Standing and Model),2016-06-08T23:00:00,2016-06-09T01:00:00,3000.0,5000.0,2500.0,Phillips,1964.0,Etching,,32.0,46.7,£,4355.53,7259.21,3629.61
Pablo Picasso,Seigneur et fille (Lord and Girl),2016-04-25T04:00:00,2016-04-25T06:00:00,7000.0,10000.0,7500.0,Phillips,1959.0,Lithograph,,65.3,50.4,$,7000.0,10000.0,7500.0
Pablo Picasso,Deux femmes prês de la fenêtre (Two women at the window),2016-01-21T00:00:00,2016-01-21T02:00:00,12000.0,18000.0,20000.0,Phillips,1959.0,Linocut,,53.0,64.0,£,17038.19,25557.29,28396.99
Pablo Picasso,"Jacqueline en mariée, de face I (Jacqueline as a Bride, frontal view I)",2016-04-25T04:00:00,2016-04-25T06:00:00,20000.0,30000.0,30000.0,Phillips,1961.0,Etching,,39.7,29.8,$,20000.0,30000.0,30000.0
Pablo Picasso,Deux femmes prês de la fenêtre (Two women at the window),2016-01-21T00:00:00,2016-01-21T02:00:00,12000.0,18000.0,20000.0,Phillips,1959.0,Linocut,,53.0,64.0,£,17038.19,25557.29,28396.99
Pablo Picasso,Profil en trois couleurs (Profile in Three Colours),2016-01-21T00:00:00,2016-01-21T02:00:00,12000.0,18000.0,21250.0,Phillips,1956.0,Lithograph,,48.5,32.5,£,17038.19,25557.29,30171.8
Pablo Picasso,Bacchanale,2016-01-21T00:00:00,2016-01-21T02:00:00,35000.0,45000.0,52500.0,Phillips,1959.0,Linocut,,52.0,63.0,£,49694.73,63893.23,74542.1
Pablo Picasso,Deux femmes prês de la fenêtre (Two women at the window),2016-01-21T00:00:00,2016-01-21T02:00:00,12000.0,18000.0,20000.0,Phillips,1959.0,Linocut,,53.0,64.0,£,17038.19,25557.29,28396.99
Pablo Picasso,Nature morte,2015-11-08T05:00:00,2015-11-08T07:00:00,900000.0,1200000.0,965000.0,Phillips,1937.0,oil,,15.9,22.2,$,900000.0,1200000.0,965000.0
Pablo Picasso,Nature morte,2015-11-08T05:00:00,2015-11-08T07:00:00,900000.0,1200000.0,965000.0,Phillips,1937.0,oil,,15.9,22.2,$,900000.0,1200000.0,965000.0
Pablo Picasso,La Tauromaquia (Bullfighting): plates XIII; XXII; and XXIV,2016-01-21T00:00:00,2016-01-21T02:00:00,2000.0,3000.0,4375.0,Phillips,1959.0,aquatint,263.0,20.0,29.5,£,2839.7,4259.55,6211.84
Pablo Picasso,Nature morte,2015-11-08T05:00:00,2015-11-08T07:00:00,900000.0,1200000.0,965000.0,Phillips,1937.0,oil,,15.9,22.2,$,900000.0,1200000.0,965000.0
Pablo Picasso,Grande tête de femme au chapeau orné (Large Head of a Woman with Decorated Hat),2015-10-26T04:00:00,2015-10-26T06:00:00,100000.0,150000.0,125000.0,Phillips,1962.0,Linocut,,63.5,52.7,$,100000.0,150000.0,125000.0
Pablo Picasso,"Garçon et dormeuse à la chandelle (Boy and Sleeping Woman by Candle Light), plate 26 from La suite Vollard",2015-10-26T04:00:00,2015-10-26T06:00:00,15000.0,25000.0,18750.0,Phillips,1934.0,Etching,260.0,23.5,29.5,$,15000.0,25000.0,18750.0
Pablo Picasso,Grand nu dansant (Large Nude Dancing),2015-06-10T23:00:00,2015-06-11T01:00:00,30000.0,40000.0,37500.0,Phillips,1962.0,Linocut,,63.5,52.5,£,46490.73,61987.63,58113.41
Pablo Picasso,Jeunes femmes nues reposant (Young Nude Women Resting),2015-06-10T23:00:00,2015-06-11T01:00:00,10000.0,15000.0,22500.0,Phillips,1947.0,Lithograph,,47.1,59.8,£,15496.91,23245.36,34868.04
Pablo Picasso,Grand nu dansant (Large Nude Dancing),2015-06-10T23:00:00,2015-06-11T01:00:00,30000.0,40000.0,37500.0,Phillips,1962.0,Linocut,,63.5,52.5,£,46490.73,61987.63,58113.41
Pablo Picasso,Femme au fauteuil No. 1 (Le manteau Polonais)(Woman in Armchair No. 1 [The Polish Coat]),2015-06-10T23:00:00,2015-06-11T01:00:00,50000.0,70000.0,50000.0,Phillips,1949.0,Lithograph,,69.2,51.0,£,77484.54,108478.36,77484.54
Pablo Picasso,Buste de Mousquetaire,2015-05-14T04:00:00,2015-05-14T06:00:00,2000000.0,3000000.0,2629000.0,Phillips,1968.0,oil,,81.4,60.8,$,2000000.0,3000000.0,2629000.0
Pablo Picasso,La Célestine,2015-04-21T04:00:00,2015-04-21T06:00:00,80000.0,120000.0,106250.0,Phillips,1971.0,etching,350.0,18.6,4.4,$,80000.0,120000.0,106250.0
Pablo Picasso,La Célestine,2015-04-21T04:00:00,2015-04-21T06:00:00,80000.0,120000.0,106250.0,Phillips,1971.0,etching,350.0,18.6,4.4,$,80000.0,120000.0,106250.0
Pablo Picasso,Température,2015-04-21T04:00:00,2015-04-21T06:00:00,6000.0,8000.0,6875.0,Phillips,1960.0,drypoint,53.0,2.2,4.1,$,6000.0,8000.0,6875.0
Pablo Picasso,Température,2015-04-21T04:00:00,2015-04-21T06:00:00,6000.0,8000.0,6875.0,Phillips,1960.0,drypoint,53.0,2.2,4.1,$,6000.0,8000.0,6875.0
Pablo Picasso,Sable mouvant,2015-04-21T04:00:00,2015-04-21T06:00:00,10000.0,15000.0,22500.0,Phillips,1966.0,aquatint,255.0,51.1,41.6,$,10000.0,15000.0,22500.0
Pablo Picasso,Jeune homme couronné de feuillage (Boy with a Crown of Leaves),2015-04-21T04:00:00,2015-04-21T06:00:00,20000.0,30000.0,30000.0,Phillips,1962.0,Linocut,,34.9,26.8,$,20000.0,30000.0,30000.0
Pablo Picasso,"Jacqueline en mariée, de face I",2015-01-22T00:00:00,2015-01-22T02:00:00,15000.0,20000.0,23750.0,Phillips,1961.0,Etching,,39.7,29.3,£,22717.29,30289.72,35969.04
Pablo Picasso,Sable mouvant,2015-04-21T04:00:00,2015-04-21T06:00:00,10000.0,15000.0,22500.0,Phillips,1966.0,aquatint,255.0,51.1,41.6,$,10000.0,15000.0,22500.0
Pablo Picasso,Sable mouvant,2015-04-21T04:00:00,2015-04-21T06:00:00,10000.0,15000.0,22500.0,Phillips,1966.0,aquatint,255.0,51.1,41.6,$,10000.0,15000.0,22500.0
Pablo Picasso,Peintre et modèle au fauteuil,2015-01-22T00:00:00,2015-01-22T02:00:00,20000.0,30000.0,25000.0,Phillips,1963.0,Linocut,,53.0,63.8,£,30289.72,45434.58,37862.15
Pablo Picasso,Sable mouvant,2015-04-21T04:00:00,2015-04-21T06:00:00,10000.0,15000.0,22500.0,Phillips,1966.0,aquatint,255.0,51.1,41.6,$,10000.0,15000.0,22500.0
Pablo Picasso,"Cirque et catch (Circus Catch), plate 25, for 347 Series",2014-10-28T04:00:00,2014-10-28T06:00:00,7000.0,9000.0,7500.0,Phillips,1968.0,Etching,50.0,31.8,41.3,$,7000.0,9000.0,7500.0
Pablo Picasso,"Cirque et catch (Circus Catch), plate 25, for 347 Series",2014-10-28T04:00:00,2014-10-28T06:00:00,7000.0,9000.0,7500.0,Phillips,1968.0,Etching,50.0,31.8,41.3,$,7000.0,9000.0,7500.0
Pablo Picasso,"Cirque et catch (Circus Catch), plate 25, for 347 Series",2014-10-28T04:00:00,2014-10-28T06:00:00,7000.0,9000.0,7500.0,Phillips,1968.0,Etching,50.0,31.8,41.3,$,7000.0,9000.0,7500.0
Pablo Picasso,"Peintre avec deux modèles (Painter with Two Models), for 60 Series",2014-10-28T04:00:00,2014-10-28T06:00:00,4000.0,6000.0,3750.0,Phillips,1967.0,Drypoint,50.0,29.8,34.3,$,4000.0,6000.0,3750.0
Pablo Picasso,Bacchanale: Flûtiste et danseurs aux cymbales (Bacchanal: Flutist and Dancers with Cymbals),2014-10-28T04:00:00,2014-10-28T06:00:00,12000.0,18000.0,15000.0,Phillips,1959.0,Linocut,,53.0,64.1,$,12000.0,18000.0,15000.0
Pablo Picasso,Picador debout avec son cheval et une femme (Picador Standing with His Horse and a Woman),2014-10-28T04:00:00,2014-10-28T06:00:00,12000.0,18000.0,18750.0,Phillips,1959.0,Linocut,,63.8,53.3,$,12000.0,18000.0,18750.0
Pablo Picasso,Tête de jeune fille (Head of a Young Girl): Three states,2014-10-28T04:00:00,2014-10-28T06:00:00,20000.0,30000.0,32500.0,Phillips,1945.0,lithograph,,32.1,24.4,$,20000.0,30000.0,32500.0
Pablo Picasso,"Quatre femmes nues et tête sculptée (Four Nude Women and a Carved Head), plate 82, from La Vollard Suite",2014-10-28T04:00:00,2014-10-28T06:00:00,20000.0,30000.0,22500.0,Phillips,1934.0,Etching,260.0,22.2,31.4,$,20000.0,30000.0,22500.0
Pablo Picasso,Nature morte à la bouteille (Still-life with bottle),2014-10-28T04:00:00,2014-10-28T06:00:00,15000.0,25000.0,32500.0,Phillips,1962.0,Linocut,50.0,64.5,52.7,$,15000.0,25000.0,32500.0
Pablo Picasso,"Minotaure aveugle guidé par Marie-Thérèse au pigeon dans une nuit étoilée (Blind Minotaur Guided Through a Starry Night by Marie-Thérèse with a Pigeon), plate 97, from La suite Vollard",2014-06-11T23:00:00,2014-06-12T01:00:00,50000.0,70000.0,52500.0,Phillips,1934.0,Aquatint,260.0,24.8,34.6,£,83948.96,117528.54,88146.41
Pablo Picasso,"Minotaure aveugle guidé par Marie-Thérèse au pigeon dans une nuit étoilée (Blind Minotaur Guided Through a Starry Night by Marie-Thérèse with a Pigeon), plate 97, from La suite Vollard",2014-06-11T23:00:00,2014-06-12T01:00:00,50000.0,70000.0,52500.0,Phillips,1934.0,Aquatint,260.0,24.8,34.6,£,83948.96,117528.54,88146.41
Pablo Picasso,"Minotaure aveugle guidé par Marie-Thérèse au pigeon dans une nuit étoilée (Blind Minotaur Guided Through a Starry Night by Marie-Thérèse with a Pigeon), plate 97, from La suite Vollard",2014-06-11T23:00:00,2014-06-12T01:00:00,50000.0,70000.0,52500.0,Phillips,1934.0,Aquatint,260.0,24.8,34.6,£,83948.96,117528.54,88146.41
Pablo Picasso,Tête de jeune fille (Head of a Young Girl): Three states,2014-10-28T04:00:00,2014-10-28T06:00:00,20000.0,30000.0,32500.0,Phillips,1945.0,lithograph,,32.1,24.4,$,20000.0,30000.0,32500.0
Pablo Picasso,"Minotaure aveugle guidé par Marie-Thérèse au pigeon dans une nuit étoilée (Blind Minotaur Guided Through a Starry Night by Marie-Thérèse with a Pigeon), plate 97, from La suite Vollard",2014-06-11T23:00:00,2014-06-12T01:00:00,50000.0,70000.0,52500.0,Phillips,1934.0,Aquatint,260.0,24.8,34.6,£,83948.96,117528.54,88146.41
Pablo Picasso,"Raphaël et la Fornarina VII: le Pape est là assis, pl. 302, from 347 Series",2014-04-28T04:00:00,2014-04-28T06:00:00,4000.0,6000.0,5250.0,Phillips,1968.0,Etching,50.0,29.2,51.4,$,4000.0,6000.0,5250.0
Pablo Picasso,Corrida (Bull-Fight),2014-04-28T04:00:00,2014-04-28T06:00:00,2000.0,4000.0,5625.0,Phillips,1957.0,Lithograph,,45.7,61.0,$,2000.0,4000.0,5625.0
Pablo Picasso,Françoise,2014-04-28T04:00:00,2014-04-28T06:00:00,40000.0,60000.0,80000.0,Phillips,1946.0,Lithograph,,58.7,47.9,$,40000.0,60000.0,80000.0
Pablo Picasso,"Jacqueline de profil à droite (Portrait of Jacqueline, Right Profile)",2014-04-28T04:00:00,2014-04-28T06:00:00,50000.0,70000.0,62500.0,Phillips,1958.0,Lithograph,,55.6,43.8,$,50000.0,70000.0,62500.0
Pablo Picasso,Visage de Marie-Thérèse,2013-12-12T00:00:00,2013-12-12T02:00:00,25000.0,35000.0,37500.0,Phillips,1928.0,Lithograph,75.0,20.3,14.1,£,40940.65,57316.92,61410.98
Pablo Picasso,"Minotaure et jeune femme enlacés rêvant sous une fenêtre (Minotaure and Young Woman Embracing Under a Window), plate 91, from La suite Vollard",2014-04-28T04:00:00,2014-04-28T06:00:00,8000.0,12000.0,11250.0,Phillips,1933.0,Etching,260.0,19.1,26.7,$,8000.0,12000.0,11250.0
Pablo Picasso,Femme au chapeau (Woman in a Hat),2014-04-28T04:00:00,2014-04-28T06:00:00,20000.0,30000.0,32500.0,Phillips,1962.0,Linocut,,34.6,26.7,$,20000.0,30000.0,32500.0
Pablo Picasso,Fumeur V (Smoker V),2013-10-28T04:00:00,2013-10-28T06:00:00,9000.0,12000.0,25000.0,Phillips,1964.0,Aquatint,,41.3,31.1,$,9000.0,12000.0,25000.0
Pablo Picasso,Sueño y mentira de Franco I; and II (Dream and Lie of Franco I; and II),2013-10-28T04:00:00,2013-10-28T06:00:00,8000.0,12000.0,10000.0,Phillips,1937.0,etching,150.0,31.8,42.2,$,8000.0,12000.0,10000.0
Pablo Picasso,"Modèle et sculpture surréaliste (Model and Surrealist Sculpture), plate 74, from La suite Vollard",2013-10-28T04:00:00,2013-10-28T06:00:00,8000.0,12000.0,15000.0,Phillips,1933.0,Etching,50.0,26.7,19.4,$,8000.0,12000.0,15000.0
Pablo Picasso,"Modèle accoudé sur un tableau (Model Leaning on a Table), plate 43, from La suite Vollard",2013-10-28T04:00:00,2013-10-28T06:00:00,7000.0,9000.0,10625.0,Phillips,1933.0,Etching,260.0,26.7,19.1,$,7000.0,9000.0,10625.0
Pablo Picasso,Noble Dame (Noblewoman),2013-10-28T04:00:00,2013-10-28T06:00:00,12000.0,18000.0,13750.0,Phillips,1959.0,Lithograph,,66.7,51.1,$,12000.0,18000.0,13750.0
Pablo Picasso,Jeunesse (Youth),2013-04-29T04:00:00,2013-04-29T06:00:00,5000.0,7000.0,8125.0,Phillips,1950.0,Lithograph,50.0,50.2,65.1,$,5000.0,7000.0,8125.0
Pablo Picasso,Jeunesse (Youth),2013-04-29T04:00:00,2013-04-29T06:00:00,5000.0,7000.0,8125.0,Phillips,1950.0,Lithograph,50.0,50.2,65.1,$,5000.0,7000.0,8125.0
Pablo Picasso,Tête d’homme barbu couronnée de feuilles,2013-04-29T04:00:00,2013-04-29T06:00:00,10000.0,15000.0,35000.0,Phillips,1957.0,crayon,,35.2,26.4,$,10000.0,15000.0,35000.0
Pablo Picasso,Le pichet noir et la tête de mort,2013-04-29T04:00:00,2013-04-29T06:00:00,5000.0,7000.0,5000.0,Phillips,1946.0,Lithograph,,31.4,43.8,$,5000.0,7000.0,5000.0
Pablo Picasso,Nu allongé,2013-04-29T04:00:00,2013-04-29T06:00:00,10000.0,15000.0,10625.0,Phillips,1950.0,,,5.7,9.2,$,10000.0,15000.0,10625.0
Pablo Picasso,Visage au Nez Pincé (Face with Pursed Nose),2013-04-29T04:00:00,2013-04-29T06:00:00,4000.0,6000.0,10625.0,Phillips,1959.0,,,,,$,4000.0,6000.0,10625.0
Pablo Picasso,Nu allongé,2013-04-29T04:00:00,2013-04-29T06:00:00,10000.0,15000.0,10625.0,Phillips,1950.0,,,5.7,9.2,$,10000.0,15000.0,10625.0
